gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,TenureCategory,EngagementScore,ContractRisk,FinancialPressure,Churn
Male,0,1,1,72,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),19.8,1414.65,Long-term,1,0,0.27123287671232876,0
Male,0,1,0,55,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.7,1443.65,Long-term,2,0,0.4589285714285714,0
Female,0,1,1,51,0,0,DSL,0,0,1,1,1,1,One year,1,Electronic check,56.15,2898.95,Long-term,4,1,1.0798076923076922,0
Male,0,0,0,63,1,0,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),86.7,5309.5,Long-term,7,0,1.3546875,0
Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.4,20.4,New,1,2,10.2,0
Female,0,1,1,23,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.65,451.55,Short-term,1,0,0.81875,0
Female,0,0,0,1,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,50.55,50.55,New,2,2,25.275,1
Female,0,0,0,2,1,1,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,54.35,117.05,New,3,2,18.116666666666667,0
Female,1,0,0,52,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,0,Credit card (automatic),108.1,5839.3,Long-term,7,2,2.039622641509434,0
Female,0,0,0,36,1,1,DSL,1,0,0,0,0,0,One year,0,Mailed check,54.45,1893.5,Medium-term,3,1,1.4716216216216218,0
Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.35,45.35,New,1,2,22.675,0
Female,0,0,0,28,1,1,DSL,1,0,1,0,0,0,One year,0,Mailed check,59.0,1654.45,Medium-term,4,1,2.0344827586206895,0
Female,0,1,1,7,1,0,DSL,1,1,1,0,1,0,One year,0,Electronic check,69.45,477.05,Short-term,5,1,8.68125,0
Male,0,0,0,14,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.55,1415.55,Short-term,5,2,6.703333333333333,1
Male,1,1,0,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),64.95,4546.0,Long-term,6,0,0.8897260273972604,0
Female,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.5,20.5,New,1,2,10.25,1
Female,0,0,0,10,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,18.85,163.2,Short-term,1,2,1.7136363636363638,0
Male,0,0,0,42,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.8,849.9,Medium-term,1,1,0.4604651162790698,0
Female,0,0,0,7,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),25.05,189.95,Short-term,0,2,3.13125,0
Male,0,0,0,4,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),74.8,321.9,New,2,2,14.959999999999999,1
Male,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),114.3,8058.55,Long-term,8,0,1.5657534246575342,0
Female,0,1,0,20,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.45,482.8,Short-term,0,2,1.1642857142857141,1
Male,0,0,0,63,1,0,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),109.2,7049.75,Long-term,7,0,1.70625,0
Female,0,0,0,56,0,0,DSL,1,1,1,1,0,0,Two year,0,Bank transfer (automatic),45.05,2560.1,Long-term,4,0,0.7903508771929824,0
Female,0,0,1,5,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,51.0,286.8,New,2,2,8.5,0
Female,0,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),110.45,7982.5,Long-term,7,0,1.513013698630137,0
Male,1,1,1,68,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,84.65,5683.6,Long-term,4,2,1.2268115942028985,0
Male,0,1,1,67,1,0,DSL,1,1,0,1,0,0,One year,0,Mailed check,60.05,3994.05,Long-term,4,1,0.8830882352941176,0
Male,0,1,1,8,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),44.65,369.15,Short-term,1,2,4.961111111111111,0
Male,0,1,1,52,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Bank transfer (automatic),93.25,4631.7,Long-term,5,2,1.759433962264151,0
Female,0,1,1,18,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.25,401.95,Short-term,1,2,1.0657894736842106,0
Female,0,1,1,59,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.45,1534.05,Long-term,2,0,0.42416666666666664,0
Female,0,0,0,60,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.6,1093.0,Long-term,1,0,0.3377049180327869,0
Male,0,0,0,7,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.1,701.3,Short-term,4,2,11.7625,0
Male,0,1,1,59,0,0,DSL,1,0,1,0,0,0,One year,0,Mailed check,34.8,1980.3,Long-term,2,1,0.58,0
Male,0,0,0,46,0,0,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),60.75,2893.4,Medium-term,5,0,1.2925531914893618,0
Male,0,0,0,5,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,51.35,262.3,New,2,2,8.558333333333334,0
Male,1,1,0,59,0,0,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),64.05,3886.85,Long-term,5,0,1.0675,0
Female,0,1,0,70,1,1,DSL,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),84.8,5917.55,Long-term,7,0,1.1943661971830986,0
Female,0,0,0,14,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),71.0,914.0,Short-term,1,2,4.733333333333333,1
Female,0,0,0,44,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,50.15,2139.1,Medium-term,2,2,1.1144444444444443,0
Female,0,1,0,64,1,1,Fiber optic,1,0,1,0,1,0,Two year,1,Credit card (automatic),94.6,5948.7,Long-term,5,0,1.4553846153846153,0
Female,0,1,1,58,0,0,DSL,1,0,1,1,1,1,Two year,0,Mailed check,59.75,3624.35,Long-term,5,0,1.0127118644067796,0
Female,1,1,0,46,1,1,Fiber optic,0,0,0,1,1,1,One year,0,Electronic check,100.25,4753.85,Medium-term,5,1,2.132978723404255,0
Male,1,1,0,58,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,98.9,5780.7,Long-term,5,2,1.676271186440678,0
Female,0,1,0,72,1,1,Fiber optic,0,1,0,0,1,1,Two year,1,Credit card (automatic),97.7,6869.7,Long-term,5,0,1.3383561643835618,0
Female,1,0,0,30,0,0,DSL,0,0,1,0,1,0,Month-to-month,1,Electronic check,40.3,1172.95,Medium-term,2,2,1.2999999999999998,1
Male,1,0,0,11,1,1,DSL,1,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),60.25,662.95,Short-term,4,2,5.020833333333333,0
Female,1,0,0,34,0,0,DSL,0,1,1,0,1,1,Month-to-month,1,Electronic check,56.25,1765.95,Medium-term,4,2,1.6071428571428572,0
Male,0,0,0,54,0,0,DSL,1,1,0,0,0,1,Two year,0,Bank transfer (automatic),46.2,2431.95,Long-term,3,0,0.8400000000000001,0
Female,0,0,0,3,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Electronic check,50.6,155.35,New,3,2,12.65,1
Female,0,1,1,72,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,24.9,1859.2,Long-term,2,0,0.3410958904109589,0
Female,0,1,1,40,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Electronic check,84.85,3303.05,Medium-term,4,2,2.069512195121951,1
Female,0,1,1,2,1,0,DSL,0,0,0,0,1,1,Month-to-month,0,Mailed check,65.7,134.35,New,3,2,21.900000000000002,1
Male,0,1,1,54,1,1,DSL,0,0,1,0,0,1,Two year,0,Credit card (automatic),63.35,3409.1,Long-term,4,0,1.1518181818181819,0
Female,0,0,0,14,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),50.1,709.5,Short-term,2,2,3.3400000000000003,0
Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.5,70.5,New,1,2,35.25,1
Female,0,0,0,10,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,94.85,953.45,Short-term,5,2,8.622727272727273,1
Female,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,50.15,50.15,New,2,2,25.075,0
Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.75,19.75,New,1,2,9.875,1
Male,0,0,0,56,1,1,DSL,1,1,0,1,0,0,One year,1,Bank transfer (automatic),64.65,3665.55,Long-term,5,1,1.1342105263157896,0
Female,0,1,0,68,1,0,DSL,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),79.6,5515.8,Long-term,6,0,1.153623188405797,0
Female,0,1,1,14,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,19.5,272.0,Short-term,1,1,1.3,0
Male,0,1,1,68,1,0,Fiber optic,1,0,0,1,1,1,Two year,1,Electronic check,99.55,6668.0,Long-term,5,0,1.4427536231884057,0
Male,1,1,0,55,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.0,4052.4,Long-term,2,2,1.3214285714285714,0
Female,0,0,0,16,0,0,DSL,1,0,0,0,1,0,Month-to-month,1,Electronic check,38.9,664.4,Short-term,2,2,2.288235294117647,0
Male,1,0,0,9,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.55,718.55,Short-term,2,2,7.955,0
Male,0,1,1,14,1,0,DSL,1,1,0,0,1,0,Month-to-month,1,Electronic check,65.45,937.6,Short-term,4,2,4.363333333333333,1
Male,1,1,0,58,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,98.7,5812.6,Long-term,5,2,1.6728813559322033,1
Male,0,0,0,53,0,0,DSL,1,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),46.3,2546.85,Long-term,3,2,0.8574074074074074,0
Male,0,1,0,70,1,1,Fiber optic,1,1,1,0,1,0,Two year,1,Credit card (automatic),99.35,6944.5,Long-term,6,0,1.3992957746478873,0
Female,1,1,1,14,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.8,1346.3,Short-term,4,2,6.386666666666667,0
Male,0,1,1,22,1,0,DSL,1,0,1,1,1,0,One year,1,Bank transfer (automatic),67.5,1544.05,Short-term,5,1,2.9347826086956523,1
Female,0,1,0,10,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),78.15,765.15,Short-term,3,2,7.104545454545455,0
Female,0,1,1,29,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,26.1,692.55,Medium-term,2,0,0.87,0
Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.6,69.6,New,1,2,34.8,1
Male,0,1,0,49,1,1,DSL,1,0,1,1,1,1,One year,0,Electronic check,84.35,4059.35,Long-term,7,1,1.6869999999999998,1
Female,1,1,0,68,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.2,6851.65,Long-term,5,2,1.4521739130434783,1
Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,78.05,78.05,New,2,2,39.025,1
Female,0,0,0,30,0,0,DSL,0,0,0,1,0,1,One year,1,Credit card (automatic),40.35,1187.05,Medium-term,2,1,1.3016129032258066,0
Female,0,1,0,72,1,1,DSL,1,1,1,1,1,0,Two year,0,Credit card (automatic),79.2,5401.9,Long-term,7,0,1.084931506849315,0
Female,0,0,0,10,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.9,247.0,Short-term,1,2,1.9,0
Male,0,0,0,7,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,73.6,520.0,Short-term,2,2,9.2,1
Female,0,0,0,9,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.75,706.6,Short-term,2,2,7.475,1
Female,0,0,1,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,49.9,49.9,New,2,2,24.95,0
Female,0,0,0,20,1,1,DSL,0,1,0,1,0,1,Month-to-month,1,Credit card (automatic),68.9,1370.35,Short-term,5,2,3.2809523809523813,0
Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.25,20.25,New,1,2,10.125,0
Female,0,0,0,29,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),76.0,2215.25,Medium-term,2,2,2.533333333333333,0
Male,0,0,0,1,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,0,Electronic check,74.0,74.0,New,2,2,37.0,0
Male,0,0,0,3,1,0,Fiber optic,1,0,0,1,0,0,Month-to-month,1,Mailed check,82.3,214.4,New,3,2,20.575,0
Female,0,0,0,20,1,0,Fiber optic,1,0,1,0,1,0,Month-to-month,1,Bank transfer (automatic),89.4,1871.15,Short-term,4,2,4.257142857142857,0
Male,0,0,1,64,1,0,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Credit card (automatic),99.15,6171.2,Long-term,5,2,1.5253846153846156,0
Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.2,20.2,New,1,2,10.1,1
Female,0,0,0,6,0,0,DSL,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),29.45,161.45,New,1,2,4.207142857142857,0
Male,0,1,0,50,1,0,No,0,0,0,0,0,0,Two year,0,Electronic check,19.8,1013.2,Long-term,1,0,0.38823529411764707,0
Male,0,0,0,6,1,0,DSL,1,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),59.15,336.7,New,3,2,8.45,0
Male,0,1,1,7,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.75,333.65,Short-term,1,2,5.59375,0
Male,0,1,1,72,1,1,Fiber optic,0,0,1,0,0,1,Two year,1,Credit card (automatic),90.8,6511.8,Long-term,4,0,1.2438356164383562,0
Male,0,1,0,8,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),49.55,393.45,Short-term,2,2,5.5055555555555555,0
Female,0,1,1,67,1,1,Fiber optic,1,0,0,1,1,1,Two year,0,Credit card (automatic),106.7,7009.5,Long-term,6,0,1.5691176470588235,0
Female,1,1,0,24,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,93.55,2264.05,Short-term,4,2,3.742,1
Female,0,1,0,72,1,1,Fiber optic,1,1,0,0,0,1,Two year,1,Credit card (automatic),94.45,6921.7,Long-term,5,0,1.2938356164383562,0
Male,0,1,1,33,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),19.45,600.25,Medium-term,1,1,0.5720588235294117,0
Male,0,0,0,2,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,25.05,56.35,New,0,2,8.35,1
Male,0,1,0,70,1,0,DSL,1,1,0,1,0,1,Two year,0,Mailed check,67.95,4664.15,Long-term,5,0,0.9570422535211268,0
Female,0,0,0,22,1,0,DSL,0,1,1,0,1,0,One year,0,Bank transfer (automatic),65.25,1441.8,Short-term,4,1,2.8369565217391304,0
Female,0,0,0,59,1,1,Fiber optic,1,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),99.45,5623.7,Long-term,6,2,1.6575,0
Male,0,0,0,36,1,0,No,0,0,0,0,0,0,One year,1,Credit card (automatic),20.35,695.85,Medium-term,1,1,0.55,0
Female,0,1,1,51,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.95,1028.75,Long-term,1,0,0.3836538461538461,0
Male,0,1,0,53,1,1,DSL,1,0,1,1,1,0,One year,0,Bank transfer (automatic),77.4,4155.95,Long-term,6,1,1.4333333333333333,0
Female,0,1,1,20,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.7,395.6,Short-term,1,1,0.9380952380952381,0
Male,0,1,0,63,1,0,Fiber optic,1,0,1,0,1,1,Two year,0,Credit card (automatic),99.7,6330.4,Long-term,5,0,1.5578125,0
Female,0,0,0,40,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),74.8,2971.7,Medium-term,2,2,1.8243902439024389,0
Male,0,0,0,35,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,19.15,638.0,Medium-term,1,1,0.5319444444444444,0
Male,0,1,1,26,1,0,Fiber optic,0,0,0,0,0,1,One year,0,Bank transfer (automatic),78.95,2034.25,Medium-term,2,1,2.924074074074074,0
Male,1,1,0,27,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,95.55,2510.2,Medium-term,5,2,3.4125,1
Male,0,0,1,53,1,0,DSL,1,1,0,1,0,0,One year,0,Credit card (automatic),62.85,3419.5,Long-term,4,1,1.163888888888889,0
Male,1,1,0,34,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),71.55,2427.35,Medium-term,1,2,2.044285714285714,0
Female,1,1,0,19,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.95,1760.25,Short-term,4,2,4.7475000000000005,0
Male,0,1,0,43,1,0,Fiber optic,1,1,1,0,0,0,Month-to-month,1,Credit card (automatic),86.1,3551.65,Medium-term,4,2,1.9568181818181818,0
Male,0,1,1,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.55,122.9,New,1,2,2.792857142857143,0
Male,0,0,1,56,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,24.8,1424.2,Long-term,2,0,0.43508771929824563,0
Male,0,0,0,57,0,0,DSL,0,1,0,0,1,0,Month-to-month,1,Electronic check,39.3,2111.45,Long-term,2,2,0.6775862068965517,1
Male,0,1,1,34,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Mailed check,84.05,2909.95,Medium-term,3,2,2.4014285714285712,0
Female,0,0,0,10,0,0,DSL,0,1,0,1,0,0,Month-to-month,0,Electronic check,36.25,374.0,Short-term,2,2,3.2954545454545454,0
Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.25,20.25,New,1,2,10.125,1
Female,0,0,0,13,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,23.9,300.8,Short-term,0,2,1.707142857142857,1
Male,0,0,0,56,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,0,Electronic check,98.6,5581.05,Long-term,5,2,1.7298245614035086,0
Female,0,1,0,55,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Credit card (automatic),103.65,5676.65,Long-term,6,2,1.8508928571428573,0
Female,0,1,1,36,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),92.9,3379.25,Medium-term,8,0,2.510810810810811,0
Male,0,1,0,47,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.9,942.95,Medium-term,1,1,0.4145833333333333,0
Female,0,1,1,12,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.1,232.4,Short-term,1,2,1.5461538461538462,0
Female,0,0,0,1,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,85.45,85.45,New,3,2,42.725,1
Male,1,0,0,24,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,80.5,2088.45,Short-term,3,2,3.22,0
Female,0,0,0,63,1,1,Fiber optic,0,1,0,0,1,1,One year,0,Bank transfer (automatic),99.9,6137.0,Long-term,5,1,1.5609375,1
Female,1,0,0,35,0,0,DSL,0,0,1,0,1,0,Month-to-month,1,Electronic check,39.85,1434.6,Medium-term,2,2,1.1069444444444445,0
Female,0,0,0,67,1,0,DSL,1,1,0,1,0,0,One year,0,Credit card (automatic),60.5,3870.0,Long-term,4,1,0.8897058823529411,0
Male,0,0,0,25,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.8,2043.45,Medium-term,3,2,3.2615384615384615,1
Male,0,0,0,21,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,0,Mailed check,103.85,2215.0,Short-term,6,2,4.720454545454545,0
Female,0,0,0,13,1,0,DSL,1,1,0,1,0,1,Month-to-month,0,Bank transfer (automatic),67.8,842.25,Short-term,5,2,4.8428571428571425,0
Male,0,1,0,35,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.2,2576.2,Medium-term,2,2,2.088888888888889,1
Male,1,1,0,71,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.85,1901.0,Long-term,2,0,0.3451388888888889,0
Female,0,0,0,29,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.35,601.6,Medium-term,1,2,0.645,0
Male,0,1,0,71,0,0,DSL,0,1,0,0,1,1,Two year,0,Electronic check,49.35,3515.25,Long-term,3,0,0.6854166666666667,1
Male,1,1,0,7,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.0,605.45,Short-term,3,2,11.125,0
Female,1,0,0,57,0,0,DSL,0,1,1,0,1,1,Month-to-month,1,Electronic check,55.0,3094.05,Long-term,4,2,0.9482758620689655,0
Male,0,1,0,65,1,1,DSL,1,0,1,1,0,1,Two year,0,Bank transfer (automatic),76.15,4929.55,Long-term,6,0,1.1537878787878788,0
Male,0,0,0,27,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.3,595.05,Medium-term,1,1,0.725,0
Male,0,0,0,6,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.9,469.8,New,2,2,10.700000000000001,1
Female,1,0,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),117.35,8436.25,Long-term,8,0,1.6075342465753424,0
Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.75,19.75,New,1,2,9.875,0
Male,0,0,0,11,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),45.2,492.0,Short-term,1,2,3.766666666666667,0
Male,0,1,1,39,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.2,987.95,Medium-term,2,0,0.63,0
Female,1,0,0,59,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,1,Electronic check,89.75,5496.9,Long-term,5,2,1.4958333333333333,0
Male,0,0,0,26,1,0,DSL,1,0,0,1,1,1,One year,0,Bank transfer (automatic),75.0,1908.35,Medium-term,5,1,2.7777777777777777,0
Male,1,0,0,2,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,Mailed check,49.95,107.1,New,2,2,16.650000000000002,0
Female,0,1,1,72,0,0,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),65.7,4575.35,Long-term,6,0,0.9,0
Male,0,1,0,65,1,1,DSL,1,1,1,0,0,0,One year,0,Credit card (automatic),67.05,4309.55,Long-term,5,1,1.0159090909090909,0
Male,0,1,1,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,0,Credit card (automatic),110.9,7922.75,Long-term,7,0,1.5191780821917809,0
Male,0,0,0,6,1,1,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Bank transfer (automatic),87.95,522.35,New,4,2,12.564285714285715,0
Male,1,0,0,32,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.8,587.7,Medium-term,1,1,0.6,0
Female,0,1,0,50,1,1,DSL,0,0,1,0,1,1,One year,0,Bank transfer (automatic),75.7,3876.2,Long-term,5,1,1.4843137254901961,0
Male,0,1,0,61,0,0,DSL,1,0,1,1,1,1,Two year,1,Mailed check,62.15,3778.85,Long-term,5,0,1.0024193548387097,0
Female,0,0,0,15,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,101.25,1457.25,Short-term,5,2,6.328125,1
Male,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),115.15,8349.45,Long-term,8,0,1.5773972602739728,0
Male,0,0,0,9,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,18.95,185.6,Short-term,1,2,1.895,1
Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.5,19.5,New,1,2,9.75,0
Female,0,0,0,12,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,86.55,1066.9,Short-term,3,2,6.657692307692307,0
Female,0,0,0,37,0,0,DSL,0,0,0,1,0,0,Month-to-month,0,Credit card (automatic),28.6,973.55,Medium-term,1,2,0.7526315789473684,1
Male,0,1,1,61,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.4,1226.45,Long-term,1,1,0.3290322580645161,0
Male,0,1,1,18,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.8,342.3,Short-term,1,1,1.0421052631578949,0
Male,0,0,1,21,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.65,985.05,Short-term,1,2,2.0749999999999997,0
Male,0,1,1,68,0,0,DSL,1,1,1,1,0,1,Two year,1,Mailed check,56.4,3948.45,Long-term,5,0,0.817391304347826,0
Male,1,0,0,12,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),73.3,828.05,Short-term,2,2,5.638461538461538,0
Female,1,0,0,2,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.35,41.85,New,0,2,8.116666666666667,1
Female,0,1,0,62,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,101.35,6164.7,Long-term,5,2,1.6087301587301586,0
Female,1,0,0,29,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,0,Electronic check,98.65,2862.75,Medium-term,5,2,3.2883333333333336,1
Male,0,0,1,1,0,0,DSL,0,1,0,1,0,0,Month-to-month,0,Mailed check,33.6,33.6,New,2,2,16.8,0
Male,1,1,0,5,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),79.9,343.95,New,3,2,13.316666666666668,1
Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,20.7,20.7,New,1,2,10.35,0
Male,0,0,1,62,1,1,Fiber optic,0,0,1,1,1,1,Two year,1,Electronic check,104.05,6590.5,Long-term,6,0,1.6515873015873015,0
Female,0,1,1,36,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.25,717.95,Medium-term,1,0,0.5472972972972973,0
Female,1,0,0,28,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,103.3,2890.65,Medium-term,6,2,3.5620689655172413,1
Female,0,1,1,69,1,1,DSL,1,1,0,1,1,0,One year,0,Credit card (automatic),73.7,4885.85,Long-term,6,1,1.052857142857143,0
Female,0,1,0,11,1,1,Fiber optic,1,0,0,1,1,0,Month-to-month,1,Credit card (automatic),96.2,1222.05,Short-term,5,2,8.016666666666667,1
Female,0,1,0,63,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,108.75,6871.7,Long-term,7,2,1.69921875,0
Male,0,0,0,23,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.15,405.6,Short-term,1,1,0.8395833333333332,0
